ID,Profile,Profile count,Organisations,Organisations count,Projects,Projects count,Coauthors Projects,Coauthors Projects count,Publications,Publications count,Coauthors Publications,Coauthors Publications count
8d991f4d-1e5d-46e7-befa-a009b746cbaa,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.5
 0.  0.  0.  0.  0.  0. ]","(1, 2)","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.15075850e-03 1.15075850e-03 2.30151699e-03 0.00000000e+00
 4.38384189e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.15075850e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.65320157e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.15545286e-02 7.30640315e-04 2.55724110e-03 8.14919675e-01
 5.68072845e-02 0.00000000e+00 3.65320157e-04 5.51633438e-02
 7.30640315e-03 0.00000000e+00 1.13249249e-02 5.47980236e-03
 0.00000000e+00 0.00000000e+00]","(0.895040585941651, 80)","[0.         0.         0.         0.         0.0024693  0.0024693
 0.00506443 0.         0.01681327 0.0024693  0.         0.
 0.02264838 0.         0.         0.         0.0024693  0.
 0.         0.         0.         0.         0.         0.
 0.0108486  0.         0.         0.         0.07398392 0.
 0.00627937 0.54305296 0.0931555  0.         0.00075495 0.12021727
 0.0214966  0.00792693 0.01850666 0.04028556 0.00908839 0.        ]","(0.8157551580535737, 96)","[0.         0.         0.         0.         0.         0.00529296
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00352864 0.         0.01587888 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.15775545 0.
 0.01658461 0.53460588 0.22059886 0.02693529 0.         0.00529296
 0.         0.01058592 0.         0.00176432 0.00117621 0.        ]","(0.4284506410818747, 350)","[0.         0.         0.00481576 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00209256 0.
 0.         0.         0.         0.         0.         0.
 0.01000608 0.         0.         0.         0.10793683 0.
 0.01605253 0.38917958 0.19177792 0.         0.         0.22470102
 0.01857595 0.         0.01609266 0.01501529 0.00375382 0.        ]","(0.3354543218922349, 750.3333333333334)"
4c814219-01a5-496d-9b71-7307705d3a9c,"[0.         0.         0.         0.         0.         0.3
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.23333333
 0.23333333 0.         0.         0.         0.23333333 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.6666666666666667, 3)","[0.         0.00286443 0.         0.         0.         0.18844337
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00286443 0.         0.24518068
 0.18835248 0.00924009 0.0432833  0.00826173 0.2795469  0.00351124
 0.         0.         0.         0.02845134 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9895760945100764, 26)","[0.0357361  0.         0.         0.         0.         0.09689926
 0.         0.         0.         0.00732234 0.         0.
 0.         0.0101346  0.         0.         0.         0.36486872
 0.1474078  0.0143051  0.02417713 0.07507742 0.15307277 0.06129963
 0.         0.00969913 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 48)","[0.         0.         0.00226733 0.00226733 0.         0.07575444
 0.         0.01615472 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01408779 0.00215396 0.         0.         0.87439066 0.
 0.         0.         0.         0.01292378 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.45223353305838077, 234)","[2.45962515e-03 3.27772679e-03 0.00000000e+00 1.03875481e-03
 0.00000000e+00 9.15540131e-02 2.76786783e-03 1.49926174e-04
 2.27081165e-04 8.60999271e-04 4.06836941e-04 1.77764318e-04
 1.81932473e-04 1.99931523e-03 5.45797419e-04 4.28049803e-04
 4.33055468e-04 3.49731147e-01 2.29799677e-01 1.35760150e-02
 3.86923797e-02 1.33214187e-02 2.04403899e-01 3.44877834e-02
 2.57058606e-03 2.09571727e-03 0.00000000e+00 4.81263020e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.3419470669416348, 2394.1666666666665)"
6e4510f0-4ac4-41e7-87b0-4ea6eb8f6333,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.8
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.15384615
 0.         0.         0.         0.69230769 0.15384615 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.8
 0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.16923077
 0.         0.         0.         0.46153846 0.16923077 0.
 0.         0.         0.         0.2        0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 3)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 2)","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 7.0)"
205de141-a729-45e7-a2cf-7b787b757d0a,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.15384615
 0.         0.         0.         0.69230769 0.15384615 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.24358974
 0.         0.         0.         0.51282051 0.24358974 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 2)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.22132626
 0.         0.         0.03310345 0.17665782 0.30408488 0.
 0.         0.         0.         0.26482759 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 4)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.17420814
 0.         0.13235294 0.01764706 0.38687783 0.10361991 0.
 0.         0.         0.         0.18529412 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9340463458110517, 8)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02171009 0.         0.07014028 0.         0.60334956 0.
 0.         0.         0.         0.30480008 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.8661046367468386, 45)","[0.00000000e+00 0.00000000e+00 0.00000000e+00 3.08234258e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.08234258e-03
 0.00000000e+00 3.08234258e-03 5.13723763e-04 0.00000000e+00
 0.00000000e+00 1.46516275e-01 0.00000000e+00 6.93527081e-02
 0.00000000e+00 5.30833587e-01 1.44461380e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.90752972e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.6121343364662634, 162.0)"
0233b56f-e2e3-4beb-b60c-5a82a10909d7,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.03472222 0.04861111 0.02083333 0.03472222 0.         0.45287698
 0.08085317 0.         0.         0.         0.         0.0625
 0.01388889 0.         0.         0.         0.03125    0.04960317
 0.         0.10069444 0.         0.         0.00694444 0.
 0.         0.         0.         0.         0.03125    0.
 0.         0.03125    0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.6666666666666667, 6)","[0.02194357 0.         0.         0.         0.         0.34273772
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.22988506
 0.         0.38349007 0.         0.         0.         0.
 0.         0.         0.         0.         0.02194357 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 10)","[0.04076479 0.         0.12640693 0.         0.         0.08619357
 0.07926716 0.         0.         0.         0.         0.0512987
 0.02922078 0.00519481 0.         0.         0.         0.14897959
 0.00541126 0.39459905 0.         0.01293548 0.00154607 0.
 0.         0.         0.         0.         0.01818182 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 24)","[0.         0.         0.         0.01170412 0.         0.0454358
 0.03086817 0.         0.         0.         0.         0.
 0.         0.         0.16893662 0.         0.         0.
 0.05459213 0.03265713 0.14343689 0.17991404 0.30580011 0.01759822
 0.         0.         0.         0.00905676 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.6529531965557296, 116)","[1.22022471e-02 8.19298181e-04 1.00055927e-02 1.48336807e-02
 3.51477248e-03 2.41916242e-01 4.82070913e-02 0.00000000e+00
 1.09984929e-03 4.47102722e-04 0.00000000e+00 7.02957840e-03
 0.00000000e+00 3.84186697e-03 0.00000000e+00 8.19298181e-04
 9.38110109e-04 1.05458618e-01 1.71289613e-02 4.30637499e-01
 9.58236070e-03 1.26304763e-02 4.06894109e-02 1.83247358e-04
 1.84609108e-02 7.95231591e-04 7.91095146e-05 9.56405224e-05
 4.35500034e-04 1.18554398e-03 3.80166935e-03 0.00000000e+00
 4.48437714e-03 3.13820464e-04 2.51056371e-04 1.25528186e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.94205444e-04
 0.00000000e+00 7.09210275e-03]","(0.412630079256955, 1160.6666666666665)"
5b7d2065-1630-4472-a996-d52205dc2fe4,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.16666667
 0.         0.         0.         0.         0.16666667 0.
 0.         0.         0.66666667 0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.16666667
 0.         0.         0.         0.         0.16666667 0.
 0.         0.         0.66666667 0.         0.         0.        ]","(1, 1)","[0.04571429 0.         0.22857143 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.08396501 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.05937804
 0.         0.         0.01399417 0.         0.08736638 0.
 0.         0.         0.48101069 0.         0.         0.        ]","(1, 12)","[0.02871243 0.         0.10049349 0.         0.         0.0637057
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.0637057
 0.         0.         0.         0.         0.0637057  0.
 0.         0.         0.         0.         0.01292059 0.07021086
 0.04060758 0.         0.07567775 0.         0.07021086 0.
 0.         0.         0.41004935 0.         0.         0.        ]","(0.8266187050359712, 13)","[0.         0.         0.08119006 0.06297099 0.         0.
 0.         0.         0.         0.01236131 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03490252 0.         0.00581709 0.
 0.         0.         0.         0.13088446 0.         0.
 0.         0.         0.         0.         0.         0.
 0.04362815 0.         0.62824542 0.         0.         0.        ]","(0.8401816886172901, 44)","[0.01467349 0.         0.25704734 0.02702447 0.04402048 0.03074909
 0.01467349 0.         0.         0.04951634 0.00379842 0.0009405
 0.15200209 0.04724655 0.         0.         0.02294988 0.22163733
 0.03103646 0.         0.00079581 0.0009405  0.07430397 0.
 0.00397903 0.         0.         0.         0.         0.00266475
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.7655693771689421, 130.0)"
5c25d7ce-5b1d-4980-956a-97b2c63d3322,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.30434783 0.04347826 0.
 0.         0.65217391 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.33333333 0.         0.         0.         0.
 0.         0.         0.         0.33333333 0.         0.
 0.         0.         0.         0.33333333 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.13282049 0.1609159  0.01369325 0.05027196 0.00570552 0.02182361
 0.         0.         0.         0.20787659 0.06545733 0.
 0.02890796 0.09128831 0.         0.00684662 0.01483435 0.04186056
 0.04186056 0.01583282 0.01408365 0.00462781 0.04186056 0.00213957
 0.         0.00228221 0.         0.03234781 0.         0.
 0.         0.         0.         0.         0.         0.00266258
 0.         0.         0.         0.         0.         0.        ]","(1, 33)","[0.         0.02948798 0.05326641 0.07084992 0.00340485 0.05521766
 0.00567475 0.00054274 0.         0.34188492 0.00518968 0.
 0.09707711 0.03367217 0.0022699  0.08457504 0.00379919 0.03330379
 0.0440796  0.0358209  0.00995025 0.         0.01523632 0.01343284
 0.01298041 0.01343284 0.         0.         0.00360697 0.
 0.00895522 0.         0.         0.         0.         0.
 0.00139303 0.         0.         0.02089552 0.         0.        ]","(1, 52)","[0.         0.         0.26229448 0.24740992 0.         0.
 0.         0.         0.00127533 0.22853151 0.         0.
 0.02732508 0.         0.         0.         0.08268038 0.
 0.         0.         0.         0.         0.0882441  0.
 0.         0.         0.         0.05487066 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00368428 0.00368428 0.        ]","(0.4301530314746028, 255)","[1.66521590e-04 2.19640509e-03 1.64474891e-02 3.40881388e-02
 0.00000000e+00 6.78010129e-04 0.00000000e+00 1.89135633e-04
 3.43717641e-04 5.59788116e-01 9.17048452e-03 1.82380789e-04
 3.19487728e-02 3.06897667e-02 5.03119418e-05 2.85082885e-01
 3.50199174e-03 3.63598617e-03 9.00593680e-03 9.99129541e-05
 7.72339255e-04 6.17718841e-04 2.16344809e-03 9.99129541e-05
 9.72697542e-04 5.61171659e-05 0.00000000e+00 5.61171659e-05
 8.10581285e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00623884e-04
 7.49787689e-04 0.00000000e+00 0.00000000e+00 7.06421590e-03
 0.00000000e+00 0.00000000e+00]","(0.49262307125360333, 1029.6666666666665)"
42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58,"[0.         0.         0.66666667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.04  0.    0.    0.    0.505 0.115 0.075 0.025 0.025 0.215 0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]","(0.625, 8)","[0.00613781 0.         0.03068904 0.06590394 0.         0.03218696
 0.         0.         0.         0.05480038 0.         0.00852473
 0.00852473 0.05480038 0.         0.05480038 0.         0.23325
 0.18994583 0.03338448 0.00363722 0.01402928 0.20168413 0.00181861
 0.         0.         0.         0.00588207 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 29)","[0.00000000e+00 0.00000000e+00 2.24364281e-01 1.10200908e-01
 0.00000000e+00 7.17544938e-02 1.16697323e-02 0.00000000e+00
 0.00000000e+00 2.66809728e-02 5.57939914e-03 2.57977235e-02
 7.77197238e-03 1.36439974e-02 0.00000000e+00 1.39951483e-04
 0.00000000e+00 2.42815098e-01 9.33009890e-05 1.22184754e-01
 0.00000000e+00 1.78276659e-02 8.50190582e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.09959032e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.34607881e-02]","(1, 53)","[0.00188049 0.00188049 0.18687786 0.21714179 0.         0.01658287
 0.         0.         0.         0.00610842 0.         0.
 0.00188049 0.         0.         0.00188049 0.         0.
 0.00177602 0.         0.00355203 0.04817443 0.40456773 0.00181638
 0.00363276 0.         0.         0.10224777 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.8845084294717411, 199)","[0.00520449 0.00046766 0.19227655 0.09233707 0.01604191 0.0672949
 0.01768505 0.         0.         0.04897504 0.0046156  0.03334177
 0.06539252 0.02776696 0.00310119 0.00080222 0.00587837 0.22629813
 0.02738987 0.04404613 0.00729241 0.02355702 0.06804205 0.00110079
 0.00287094 0.         0.         0.00053649 0.00281657 0.0058469
 0.         0.         0.         0.         0.00127767 0.
 0.         0.         0.00511068 0.         0.         0.00263307]","(0.641796073155412, 1023.1666666666665)"
98515a4c-85bc-4a1f-92f1-220985660859,"[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.375 0.5   0.    0.125 0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]","(1, 1)","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.75
 0.08333333 0.02083333 0.04166667 0.         0.08333333 0.02083333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 3)","[0.         0.02095875 0.         0.         0.         0.03424749
 0.         0.         0.         0.         0.         0.
 0.00214047 0.05704093 0.0064214  0.         0.         0.18081542
 0.19820672 0.0229097  0.08394649 0.01204013 0.23388119 0.0229097
 0.         0.         0.         0.12448161 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.9589480436177037, 26)","[0.         0.0295438  0.         0.         0.         0.01095681
 0.         0.         0.         0.0678711  0.00227337 0.
 0.         0.12283673 0.00428217 0.         0.         0.23842302
 0.24511995 0.00490196 0.01932922 0.01212531 0.19132224 0.00863679
 0.         0.0015083  0.         0.00281549 0.03413217 0.00130719
 0.00130719 0.         0.00130719 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 29)","[0.         0.         0.00996778 0.00337779 0.         0.00791462
 0.         0.         0.         0.00301352 0.         0.
 0.         0.         0.         0.         0.         0.
 0.01099161 0.00463618 0.0078815  0.0073417  0.6092784  0.
 0.         0.01746294 0.         0.3147032  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00343077 0.         0.         0.         0.        ]","(0.7205443225018218, 440)","[1.12929500e-03 6.99246194e-03 5.92628844e-04 3.28948169e-04
 0.00000000e+00 8.41170226e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.58789134e-02 1.90635314e-03 0.00000000e+00
 1.46199186e-04 4.92969724e-02 6.25638518e-03 4.61055268e-02
 8.45234617e-04 1.88991333e-01 3.51168745e-01 4.73723265e-03
 2.92571603e-02 2.17762102e-02 1.80631472e-01 3.82381755e-03
 7.57446442e-04 3.22930167e-02 6.65472388e-03 2.80045638e-02
 3.25454640e-03 0.00000000e+00 7.59111159e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.5112978627734908, 2204.083333333333)"
425fd3a0-74f2-4685-b880-955d802195a5,"[0.         0.         0.         0.0952381  0.         0.04761905
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.0952381
 0.0952381  0.         0.04761905 0.52380952 0.0952381  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.         0.13333333 0.         0.06666667
 0.13333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06666667 0.6        0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 1)","[0.         0.         0.0079501  0.15069863 0.         0.01609344
 0.01619466 0.         0.         0.         0.         0.00066251
 0.         0.00066251 0.         0.         0.         0.05394555
 0.01949142 0.12416963 0.00381731 0.54818699 0.04945154 0.
 0.         0.0048584  0.         0.00381731 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(1, 35)","[0.00000000e+00 6.18556701e-04 0.00000000e+00 1.24412944e-01
 0.00000000e+00 6.87744659e-02 1.04226804e-01 2.49140893e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.21743205e-04
 0.00000000e+00 4.01840151e-03 0.00000000e+00 3.09278351e-04
 3.21472121e-03 7.24041868e-02 4.30794801e-02 3.78260514e-02
 4.13598429e-03 4.26714925e-01 8.70374682e-02 4.07646708e-03
 0.00000000e+00 9.02061856e-03 2.57731959e-03 4.63917526e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(1, 67)","[0.         0.         0.         0.30710908 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00106554 0.25350312 0.         0.02627989 0.
 0.00106554 0.         0.09060455 0.1041008  0.17070706 0.
 0.         0.         0.         0.04556443 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.8121545381920752, 122)","[2.68288356e-03 0.00000000e+00 0.00000000e+00 8.23036782e-02
 0.00000000e+00 6.10968701e-02 4.71762803e-02 4.71383368e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.97171965e-03 0.00000000e+00 0.00000000e+00
 5.18704555e-03 6.50866140e-02 8.02559779e-02 2.46195002e-02
 7.95943296e-03 5.03276588e-01 6.67171585e-02 2.60038788e-02
 2.86137061e-04 5.57672049e-03 8.85662333e-04 6.89809467e-03
 0.00000000e+00 0.00000000e+00 1.30192363e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","(0.5068002863278455, 698.4999999999999)"
5b652de3-41b8-4a25-81a1-e036dfb8530f,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(0.0, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","(1, 1)","[0.         0.         0.         0.         0.07142857 0.
 0.         0.         0.78571429 0.         0.07142857 0.
 0.         0.         0.         0.         0.07142857 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.6666666666666667, 3)","[0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0. ]","(0.17517730496453887, 12)","[0.03160704 0.09087024 0.01777896 0.         0.05074118 0.
 0.         0.         0.59887103 0.03160704 0.06456926 0.
 0.         0.         0.         0.03160704 0.08234822 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]","(0.5714285714285714, 59.5)"
