ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,when_added
16907c85-43b8-4eeb-96da-2e45a741a2c2,Developing objective tests of hearing fidelity for the hearing impaired ,2015-03-30Z,2017-02-28Z,"['030127', '030406', '030627']","['4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', 'f277ca14-c051-4e29-b97a-e77aca3b2e58', '826d47a5-54d6-4372-a5aa-985b329f75bf']","['fe50c4d2-1aac-43b8-9e78-dd1a4ae2ec4f', 'fe50c4d2-1aac-43b8-9e78-dd1a4ae2ec4f', 'fe50c4d2-1aac-43b8-9e78-dd1a4ae2ec4f']",[],1
97dabc42-cdf1-432e-ab68-b9fbade3462f,Study of the role of genetic variation in the phenotypic variability and response in patients with Marfan syndrome ,2011-02-01Z,2013-12-31Z,"['030116', '030119', '030216', '030219', '030221', '030616', '030619', '030621']","['976411dc-b4b6-408d-89b8-be303fd3683c', 'be8c927d-b4b1-4cff-81c7-f8523768da99']","['c5794e16-6617-4225-99c7-de0a1b9ede3e', 'c5794e16-6617-4225-99c7-de0a1b9ede3e']",[],1
53aeb8d5-174a-4098-b12c-59a2271471b8,Efficient mining for unexpected patterns in complex biological data ,2016-10-01Z,2020-09-30Z,"['010207', '010603', '020803', '030102', '030202', '030301', '030303', '030602']","['a461c930-f4a1-4a49-b439-de5dfdbbe667', 'b8155a38-a659-452a-b993-1fef553247ba']","['0fae3b9a-9c7f-49e4-956e-20e9a851a701', '0fae3b9a-9c7f-49e4-956e-20e9a851a701']",[],1
570f2f6c-26b1-4042-96f2-84906eb842bb,Functional evaluation of the role of LRP4 and NPR3 in the regulation of bone metabolism by regulating respectively bone mass and bone growth ,2017-10-01Z,2020-09-30Z,"['030116', '030119', '030216', '030219', '030221', '030616', '030619', '030621']","['8d37adbb-81c6-4517-af53-e56ed14eb5b4', 'e2ba1e10-4139-4878-b6e7-6e8f2d2387f0', '976411dc-b4b6-408d-89b8-be303fd3683c']","['e3701205-682d-456b-a52b-32437bbafb4b', 'e3701205-682d-456b-a52b-32437bbafb4b', 'c5794e16-6617-4225-99c7-de0a1b9ede3e']",[],1
a1451927-e62e-43f5-8feb-48b671e95336,Design of distributed signal processing algorithms and scalable hardware platforms for energy vs performance adaptive wireless acoustic sensor networks ,2014-01-01Z,2017-12-31Z,['020505'],"['2a86037c-279b-4632-acf1-fcf1561c1b59', '29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']","['c9d4fd7e-e66b-465f-8d7e-afe4d6cef1ad', '768b5724-dae3-4a6d-96fb-8dab4e108494', '768b5724-dae3-4a6d-96fb-8dab4e108494']",[],1
eee7d6cc-5841-432f-82af-607f70a8aebe,Fast adaptive and wearable auditory attention decoding towards practical neuro steered hearing devices,2020-10-07Z,2024-10-07Z,['02020502'],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', 'adc68391-f273-485f-b5b7-c66a346f18db']","['34626744-cf82-4222-ba7a-2a7d48fb9bad', '34626744-cf82-4222-ba7a-2a7d48fb9bad']",[],1
44fe77c4-bc39-40ff-bdc0-7505d50f005d,ENVIROMICS environment toxicology and technology for a durable world Development and application of diagnostic instruments for industry and policy ,2015-01-01Z,2020-12-31Z,['01060499'],"['e39a6ed3-5624-458e-b504-2206a8e66502', 'fefe85ce-b233-4f5e-bb59-39db0329f52e', '6701bde3-f3be-44c5-9d48-471c87ea3db0', '6e29b98c-f702-4452-95b1-f242e0620b34', '07ec6495-eb00-4208-b091-f587a9bc1344', '39d19fc6-038c-4618-8b17-da802688bdb6', '47582bc0-c2d0-426a-9114-5c90b6603bda', '4f788022-78dd-41e2-b629-f7edc41cbc26', '784cf527-9506-452b-b369-370e73475e92', 'b66cbcd6-4c18-44e6-8d15-c19350644585']","['60be1df0-665a-4f41-bd02-305f1857541c', '82170d44-8df2-415f-a4f4-34e23819fd8e', '82170d44-8df2-415f-a4f4-34e23819fd8e', 'ea7088ec-0e8e-4b46-a134-d0a06cbbb9fe', '632e0796-61dd-4207-8259-f0a305abb591', '60be1df0-665a-4f41-bd02-305f1857541c', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2', 'f414cd4a-dd59-4663-94e6-573a84c78227', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '148328f0-4b65-4086-a5dd-ee50ece26416', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2']",[],1
1ce1984a-e761-431a-9e4a-3d588f33c718,Subsidy for Center Medical Genetics,2020-01-01Z,2020-12-31Z,['03999999'],['976411dc-b4b6-408d-89b8-be303fd3683c'],['c5794e16-6617-4225-99c7-de0a1b9ede3e'],[],1
130e3632-08ad-4bb6-9127-0768974ae2fd,Invasive human recordings to decode action and image representation ,2019-10-01Z,2023-10-01Z,['03012302'],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '5be4f4a9-8e23-4b68-b065-b72cf2d797c2', '40c0a2e7-a74f-4f1e-b08b-4fd7f703b659']","['768b5724-dae3-4a6d-96fb-8dab4e108494', 'e590fc98-5179-468d-ab29-20ba6c44394b', '394fd7a0-ae99-440a-ac07-9ac0365d80a9']",[],1
14275482-f074-4adb-9032-4c15d0c1fa90,Heterogeneous Ad hoc Networks for Distributed Cooperative and Adaptive Multimedia Signal Processing,2013-10-01Z,2017-09-30Z,['020505'],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']","['768b5724-dae3-4a6d-96fb-8dab4e108494', '768b5724-dae3-4a6d-96fb-8dab4e108494']",[],1
525a6452-f4b4-4105-8b92-e68d89034408,OPTIMISE Advanced biOreactors and Processing equipmenT for culturIng beneficial MIcrobeS to higher yiElds ,2020-05-01Z,2024-04-30Z,['02070203'],"['a7bcb9a0-1ad2-4fd6-82f9-79a408bba065', '69bb3517-d0ca-498b-9d46-10c63b99be19', 'eab9954d-3c81-4791-83f6-442e5495e873', '47a4d840-95af-4ad8-8509-7db9a0d49ee6']","['148328f0-4b65-4086-a5dd-ee50ece26416', '2b876a2f-409f-437b-b406-c745f1ed8b2a', '632e0796-61dd-4207-8259-f0a305abb591', 'f414cd4a-dd59-4663-94e6-573a84c78227']",[],1
6c338b96-a1f4-4118-849a-bb15ea551d3c,Development of a Multimodal Imaging Platform for the non invasive assessment of the pathogenesis and antifungal treatment efficacy in experimental models of cryptococcus infection ,2015-08-10Z,2020-11-25Z,"['030118', '030499', '030618']","['5164d8bb-dc48-4cdb-b87b-d2c36688abe8', 'ebfa6788-e2a9-4183-9f83-ccb4f66fc64a', '0a6089d9-d925-4a70-b726-ca5d8cbf7167']","['1e55d167-4192-47f4-8f54-55040f0af4d0', '1e55d167-4192-47f4-8f54-55040f0af4d0', '1e55d167-4192-47f4-8f54-55040f0af4d0', '1e55d167-4192-47f4-8f54-55040f0af4d0']",['9e36a1c2-4706-41d0-a861-c4eb8fcd3570'],1
bd022b28-4d44-4ff5-921b-43f4b2ce8dc8,Synergy of plasmonic structures affinity elements and photosensitizers for electrosensing ofpharmaceuticals,2018-08-01Z,2021-07-31Z,"['010401', '010406']","['6e29b98c-f702-4452-95b1-f242e0620b34', 'b1c8c770-54de-4497-aae7-34dea1e23138', 'b66cbcd6-4c18-44e6-8d15-c19350644585']","['ea7088ec-0e8e-4b46-a134-d0a06cbbb9fe', '632e0796-61dd-4207-8259-f0a305abb591', '632e0796-61dd-4207-8259-f0a305abb591', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2']",[],1
3cb4beb6-5284-4b08-9932-f7027c06dce6,An NMR facility tailored for biomedical research,2020-05-01Z,2024-04-30Z,['03050302'],"['0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'd48af92a-d2f8-42c4-b2d7-f9e6f98439b6', '0aae077e-eb46-4586-8fac-a29c6119002f', '1c745167-433b-44ea-8648-b2cfd0f9cf91', '668670f8-d19d-477b-8f5b-b800e8c884de', '91005868-4074-4f9e-98a2-7f20717942b7', '8a880e9f-d37e-4da6-aafe-a5cb40679daf', 'a19df416-5124-47f6-8ed9-7971a3066322', '4f54950e-c1a2-4cdc-b6d3-cfc22f321fb4']","['1e55d167-4192-47f4-8f54-55040f0af4d0', '7f4a60ff-43f2-4a39-b5e2-264c97cf8b77', 'dfd9b808-b60f-4156-ab61-14b8915c11ae', '7f4a60ff-43f2-4a39-b5e2-264c97cf8b77', '7f4a60ff-43f2-4a39-b5e2-264c97cf8b77', 'd1cc9cfa-c56a-4a5e-904f-37c5bb380116', 'ae0b60bc-70d3-4ab3-b434-15376d377b98', '7f4a60ff-43f2-4a39-b5e2-264c97cf8b77', '7f4a60ff-43f2-4a39-b5e2-264c97cf8b77']",[],1
f0b6329b-8f54-4feb-9942-26567103bf2c,Application of Nonlinear Optics in Entomology,2015-01-16Z,2019-04-29Z,"['010407', '010402', '010405', '010408', '010499', '010103', '010303', '010309', '010406']","['0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'd7cab6ae-fb7a-4439-9019-f9b61ce0a9cf', '9cb941d0-dc54-4b07-9e9e-c796a37496d2']","['1e55d167-4192-47f4-8f54-55040f0af4d0', '97b6bdfb-6b47-4edc-a8aa-caaf963a7ecf', '97b6bdfb-6b47-4edc-a8aa-caaf963a7ecf']",['ea60b3b6-7bd7-43a5-935e-dbc4650c64f4'],1
ffecf3ae-6426-4def-aec4-2cb0544bb727,Flanders AI ,2019-07-01Z,2020-12-31Z,"['02020211', '02080201']","['d6026c12-bb81-458f-b9d4-f33de8f45fb4', 'af7efe28-0806-4aa9-8dd6-972c45cdb651', '93a39a5d-de02-4103-9151-3baca139ede2', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', '02cfc0de-ddcf-48c3-a4d7-56f52539aa22', '5f7eff71-4318-4514-8003-b780e4db702e', '14bd0fba-017d-41bd-83d6-a727f613248f', '82edfc9f-5396-4728-bc0a-5e9234b1b9e8', '8fde777e-600c-4583-bde4-e7a168c3616d']","['0c569a7f-f8f0-473b-b693-f9cb775694cc', '4481f5af-23ee-4f03-ae78-b55ef275ec1e', '0fae3b9a-9c7f-49e4-956e-20e9a851a701', '0fae3b9a-9c7f-49e4-956e-20e9a851a701', '322625f7-cf23-4e3a-911a-410d3215b734', 'c4ebcad5-deed-4c7a-9404-62d1d37ff181', '0fae3b9a-9c7f-49e4-956e-20e9a851a701', 'aaac2439-c956-4deb-bddb-2117bc4b4afd', '6b4e4914-5788-46ef-bf21-e0a50821e0e3', '4481f5af-23ee-4f03-ae78-b55ef275ec1e']",[],1
098e52f8-fcb8-447d-bc5c-bb080ce88fb3,Characterisation of a novel Respiratory Syncytial Virus RSV immune evasion mechanism and evaluation of the impact for development of novel vaccines and prophylactic and or therapeutic antibodies,2015-10-01Z,2019-09-30Z,"['010608', '010611', '030114', '030116', '030120', '030214', '030216', '030220', '030614', '030616', '030620']","['8d972df6-d2b1-4605-b407-bee81cb9e00b', '1837462b-d8e8-4820-9c88-1d92285c1679', 'f636de5e-fa30-485d-86fb-e3b73e5f0580']","['941890fc-26eb-47e8-9232-d0dc3c2ff75e', '941890fc-26eb-47e8-9232-d0dc3c2ff75e', '941890fc-26eb-47e8-9232-d0dc3c2ff75e']",[],1
c4c9676f-e05e-4542-9827-b0e856f681a7,Ultrasound Imaging for Radiation Dosimetry,2018-02-23Z,2019-09-30Z,"['030105', '030605']","['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '3138c0fb-8214-4369-b1a1-27857d9cb8da', 'c050e06f-6777-4b63-9bff-8b69ff46d7a8']","['768b5724-dae3-4a6d-96fb-8dab4e108494', '0236060d-665f-43e2-b254-6046192a8f5d', '0236060d-665f-43e2-b254-6046192a8f5d']",[],1
3fa2c36b-be84-4c48-9f4c-76f54f220932,Distributed signal processing with applications in EEG sensor networks,2017-10-10Z,2021-10-10Z,"['010103', '010202', '010203', '010204', '010205', '010206', '010207', '010208', '010209', '010299', '020203', '020303', '020308', '020802', '020205', '020601', '020804']","['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '80de7e25-2f7a-4569-ab89-ec9db7b31318']","['768b5724-dae3-4a6d-96fb-8dab4e108494', '768b5724-dae3-4a6d-96fb-8dab4e108494']",[],1
bc2f4b9c-fdbc-466a-98b3-34f4dc234939,Noninvasive multimodal and multiparametric imaging for preclinical tumor characterization and nanoparticle validation,2015-09-01Z,2020-12-14Z,"['030118', '030499', '030618']","['7f5b0d2e-53d5-4396-8d89-eea5647a6ad6', '24471201-f505-4ddd-b53e-ab5393c0d8a4', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'ec28c185-1ff2-45eb-9f51-f724b283c482']","['fd4910c6-6595-4771-b575-1d5f281c41a4', '79adc030-68bf-4bf2-9cdc-be4b0f4e2c2f', '1e55d167-4192-47f4-8f54-55040f0af4d0', '1e55d167-4192-47f4-8f54-55040f0af4d0']",['658a086a-a9db-40a6-9345-f24038b7cd16'],1
5966ebf0-df7e-477e-8616-d9c2d422b2ae,Advanced Signal Processing for Magnetic Resonance Spectroscopy,2008-01-10Z,2011-11-29Z,['029999'],"['f1cbcb55-7b89-4ab9-ba8d-05a6b20dc51e', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '7e030a55-9c17-4966-8d80-f3e152366f6e', '4de88cd4-7b59-4364-a405-ef962e828ac0']","['768b5724-dae3-4a6d-96fb-8dab4e108494', '1e55d167-4192-47f4-8f54-55040f0af4d0', '768b5724-dae3-4a6d-96fb-8dab4e108494', '768b5724-dae3-4a6d-96fb-8dab4e108494']",[],1
83e805dd-cf42-4ac7-b670-d6c3c83a35f1,Unlocking the TCR repertoire for personalized cancer immunotherapies ,2019-01-01Z,2022-12-31Z,"['02080301', '03011401']","['a461c930-f4a1-4a49-b439-de5dfdbbe667', '7fc15c68-e753-4192-99c3-4f4504c945f3', '273b9981-2fe2-4969-be73-fda750732186', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', 'b9a72ce9-29f7-4c77-8518-039452928565']","['0fae3b9a-9c7f-49e4-956e-20e9a851a701', '11461d04-23c1-48e1-ac00-0ee19a2e9592', 'f7cbe704-c1d8-4db9-aebc-2863f743c08b', '0fae3b9a-9c7f-49e4-956e-20e9a851a701', '0fae3b9a-9c7f-49e4-956e-20e9a851a701']",[],1
4ba9f90e-5b97-467a-9f94-edfd4bc89b69,GENOMED Genomics in Medicine ,2015-01-01Z,2019-12-31Z,"['010607', '010611', '030121', '030621']","['8d37adbb-81c6-4517-af53-e56ed14eb5b4', '5267abb7-747a-48f7-b279-e4e05407895f', 'd89ee5d9-3071-44b8-b748-57733208b76f', '976411dc-b4b6-408d-89b8-be303fd3683c', 'be8c927d-b4b1-4cff-81c7-f8523768da99']","['e3701205-682d-456b-a52b-32437bbafb4b', '67364f2d-fada-4c96-8aaa-b91fe1b3fb7b', '072dea6e-6265-4f59-a28f-d76a217d2516', 'c5794e16-6617-4225-99c7-de0a1b9ede3e', 'c5794e16-6617-4225-99c7-de0a1b9ede3e']",[],1
8f9fac17-83cc-40da-a770-c1953f4163e6,Next generation sequencing technology opening new frontiers in biological and medical research ,2012-06-28Z,2017-12-31Z,"['010207', '010603', '010607', '010611', '020803', '030102', '030116', '030121', '030202', '030216', '030301', '030303', '030602', '030616', '030621']","['e39a6ed3-5624-458e-b504-2206a8e66502', '8d37adbb-81c6-4517-af53-e56ed14eb5b4', 'fefe85ce-b233-4f5e-bb59-39db0329f52e', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', '3264496f-7b67-4279-8725-f3ba49150961', '12457f10-3897-4cb6-a8e3-57dfc041ba8d', 'f8b54291-80a0-4da8-863a-0972b17a7432', '95a91eda-9ae4-4496-8546-3da0fd3311b5', '976411dc-b4b6-408d-89b8-be303fd3683c']","['60be1df0-665a-4f41-bd02-305f1857541c', 'ea7088ec-0e8e-4b46-a134-d0a06cbbb9fe', 'e3701205-682d-456b-a52b-32437bbafb4b', '82170d44-8df2-415f-a4f4-34e23819fd8e', '0fae3b9a-9c7f-49e4-956e-20e9a851a701', '53016b5f-ccb7-4f15-b6b5-80435e048c61', '804bacd8-5db2-4541-8139-4a3a95c676cc', '804bacd8-5db2-4541-8139-4a3a95c676cc', '12d6edf5-1295-4d53-a89c-f8954a3b56f4', '81514f7d-7e25-4289-9462-f52877ec68a0', '0a0854d3-cfe4-4d6b-83ed-4f9f0ab651ab', 'c5794e16-6617-4225-99c7-de0a1b9ede3e']",[],1
92dd3d9f-9cea-4fcc-b565-229787fdcd4d,A systems biology approach for a comprehensive understanding of development and adaptation in Leishmania donovani ,2015-10-01Z,2017-09-30Z,"['010207', '010603', '010608', '010611', '020803', '030102', '030116', '030120', '030202', '030216', '030301', '030303', '030602', '030616', '030620']","['a461c930-f4a1-4a49-b439-de5dfdbbe667', 'ca8b6d14-96c2-4894-80fc-3f4c2949f3cf', '9202dacd-3a1c-4562-a06e-5fa288f19095']","['0fae3b9a-9c7f-49e4-956e-20e9a851a701', 'da67bc6c-def0-487c-acac-8fe2406df9e2', '0fae3b9a-9c7f-49e4-956e-20e9a851a701']",[],1
3cfd6991-61a5-41bb-a7bb-771415979d02,Transforming Magnetic Resonance Spectroscopy into a Clinical Tool ,2013-11-19Z,2017-02-28Z,"['030116', '030128', '030132', '030199', '030399', '030403', '030499', '030616', '030628', '030632', '030699', '039999']",['0a6089d9-d925-4a70-b726-ca5d8cbf7167'],['1e55d167-4192-47f4-8f54-55040f0af4d0'],[],1
4db5dc34-be28-45c2-aa06-c859e39cbb97,Preclinical development of a next generation CAR T cell therapy for multiple myeloma ,2019-07-02Z,2020-07-01Z,"['03061301', '03061403', '03062405']",['7fc15c68-e753-4192-99c3-4f4504c945f3'],['11461d04-23c1-48e1-ac00-0ee19a2e9592'],[],1
841957c8-f136-4b42-95c7-346757f435c9,Distributed digital signal processing algorithms for highdensity wireless EEG sensor networks with application to ASSR based objective hearing thresholds estimation,2013-10-01Z,2015-09-30Z,[],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', 'f8615ed2-98cf-4603-8f56-3116de0fcaf8', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']","['768b5724-dae3-4a6d-96fb-8dab4e108494', '768b5724-dae3-4a6d-96fb-8dab4e108494', '768b5724-dae3-4a6d-96fb-8dab4e108494']",[],1
0e7e0bb5-de90-40fb-944e-ffbe2279b8ec,Molecular design of 39 Frozen Aptamers 39 Aptamers with enhanced properties by covalent and non covalent stabilization using functionalized nucleotides a combined modelling NMR and electrochemistry approach ,2019-01-01Z,2022-12-31Z,['01040605'],['b66cbcd6-4c18-44e6-8d15-c19350644585'],['2b9c7e71-73b3-4d90-873d-d1ed1cb000c2'],[],1
9d2e86eb-ee0c-4722-ac6d-7ed859041941,Deep learning for EEG and audio processing in neuro steered hearing aids,2020-07-17Z,2024-07-17Z,"['03060204', '03040602', '02060104']","['4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', 'ab018638-bb09-4f66-a138-d9de7c354bc0']","['fe50c4d2-1aac-43b8-9e78-dd1a4ae2ec4f', 'fe50c4d2-1aac-43b8-9e78-dd1a4ae2ec4f']",[],1
591d7e1e-37b7-4967-b088-7c3947f5c246,Celluloepidemiology a novel paradigm for modeling T cell responses on a population level CELLULO EPI ,2020-03-01Z,2025-02-28Z,"['01010399', '03011401']",['db65ee29-04fe-419e-a5b6-1c9ea5035a9b'],['1926ab08-5e17-4345-ad38-49412df9dee2'],[],1
fec94760-bcdf-48ee-8bb9-93d6dad9f71b,Prospective longitudinal MRI and PET studies of epileptogenesis and brain plasticity in epilepsy using 18F fluorodeoxyglucose FDG 18F flumazenil FMZ 18F MK 9470 in small animals with epilepsy ,2009-01-01Z,2014-12-31Z,[],"['0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'aacc59e0-4550-4658-a1f3-6c186713bef6']","['1e55d167-4192-47f4-8f54-55040f0af4d0', 'b573d82a-9d78-4fc9-9d55-eb710f2450d7']",[],1
d12b1675-2efa-48ec-b8d3-acb9244bd4ba,Single molecule long read sequencing technology beyond state of the art in biological and medical research ,2018-05-01Z,2021-04-30Z,"['010207', '010603', '020803', '030102', '030202', '030301', '030303', '030602']","['a461c930-f4a1-4a49-b439-de5dfdbbe667', '0de7960b-eefc-442a-9890-64f80bb6a09f', 'e43ab2c9-d689-4541-8ec6-873f98af3f34', 'c036a11c-2836-4566-b8c0-6e0855526318', '976411dc-b4b6-408d-89b8-be303fd3683c', '22a26c29-7a45-4abe-a798-4c19e3cb1b42', '36e70533-7e01-4a3e-9b56-ac8797233a5e']","['0fae3b9a-9c7f-49e4-956e-20e9a851a701', '12d6edf5-1295-4d53-a89c-f8954a3b56f4', '3e7c065f-81a5-4207-8840-8130a32cd443', '12d6edf5-1295-4d53-a89c-f8954a3b56f4', '3e7c065f-81a5-4207-8840-8130a32cd443', '69442e83-968d-462f-b42e-e7d08b6e7498', 'c5794e16-6617-4225-99c7-de0a1b9ede3e', '3e7a3b9c-168c-43de-9aa7-682e20237a87', '533fb676-e1b7-4811-b4d6-d45a872a8e11', 'bdb21002-fda6-4310-95c6-aa3654b2529f', 'e6849ce0-1777-45da-a2c7-feaad191bd0e']",[],1
7969ac1b-1254-4502-98aa-6b17a4af37d8,Electrochemical aptasensors targetting antibiotics and PCBs,2012-10-01Z,2016-09-30Z,"['010401', '010406', '010407', '010701', '010703']","['e39a6ed3-5624-458e-b504-2206a8e66502', 'b66cbcd6-4c18-44e6-8d15-c19350644585', '4b0f4bad-dcd9-4fa5-a1a4-4fe09c7aeb1c']","['60be1df0-665a-4f41-bd02-305f1857541c', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2']","['d75c343b-94b7-4b0e-8fc7-5e35485d6426', '699a6d87-1002-4278-9bbb-5e680613c59e', '87a09f17-4bd8-4556-b298-3f98d862a51f', '307f337b-77ae-4cf4-92c8-254bf6934c5a', '3c8b35d2-29aa-4151-8305-46b094882c5c', '831ed9c1-9fac-4f9b-a047-e65d6758cc15', '271e9adf-bf84-4de0-8c83-dd8e27b7d352', 'cd46f5ba-e03c-44fc-9ed9-b802219a6cb3', 'ea3c6f72-5b8b-47e1-9a65-0071fd93a146', '84c245e9-a35e-4108-be2b-1311afd2b0a5', 'ef1b4217-df0f-45cf-9418-374fff97724c', 'ea42f178-ba7d-4407-abd5-0758704b7e54', 'bbcac2e7-5c02-45ce-ae31-637b999705c8']",1
7db69c8c-693b-4f1a-a0ef-1b41dc6fd881,Combining photoelectrochemistry and voltammetry towards a mobile electrosensor for phenolics in industrial wastewater ,2019-11-01Z,2021-10-30Z,"['01040103', '01040105']",['b66cbcd6-4c18-44e6-8d15-c19350644585'],['2b9c7e71-73b3-4d90-873d-d1ed1cb000c2'],[],1
08e3c92f-1d89-4f41-b940-625988102ddc,Enhanced silicate weathering as CO2 removal strategy in coastal environments ,2019-10-01Z,2022-09-30Z,"['01050201', '01050501', '01060403', '01060409', '01060899']","['47a4d840-95af-4ad8-8509-7db9a0d49ee6', '4f2d4ac6-7dae-4a7a-8bf5-0b2d4ef95cd3']","['f414cd4a-dd59-4663-94e6-573a84c78227', 'f414cd4a-dd59-4663-94e6-573a84c78227']",[],1
3ee41858-05de-4eae-9917-b7b78e574961,Utilization of magnetic nanoparticles and carbon nanotubes for the fabrication of electrochemical sensors for the determination of some important biological and pharmaceutical compounds,2014-06-16Z,2014-12-15Z,"['010401', '010406', '030505']","['b66cbcd6-4c18-44e6-8d15-c19350644585', '912754ed-bdec-4a42-b35f-418a44d2ba69']","['2b9c7e71-73b3-4d90-873d-d1ed1cb000c2', '2b9c7e71-73b3-4d90-873d-d1ed1cb000c2']",[],1
cabb22f8-a4da-4c3c-8310-f0dab08381ff,Lactobacillus exopolysaccharides as antipathogenic and immunomodulatory adjuvantia,2016-01-01Z,2019-12-31Z,"['010608', '010611', '030116', '030120', '030216', '030616', '030620']","['a7bcb9a0-1ad2-4fd6-82f9-79a408bba065', '1837462b-d8e8-4820-9c88-1d92285c1679', 'ea8290b6-373c-4955-9fa2-4db6f2ad4d5e']","['148328f0-4b65-4086-a5dd-ee50ece26416', '941890fc-26eb-47e8-9232-d0dc3c2ff75e', '148328f0-4b65-4086-a5dd-ee50ece26416']",[],1
6e2b17ca-9327-408a-9281-a9c5435dd14d,Sequencing on illuminating next Generation sequencers ,2017-12-01Z,2018-12-31Z,[],['976411dc-b4b6-408d-89b8-be303fd3683c'],['c5794e16-6617-4225-99c7-de0a1b9ede3e'],[],1
014c89c3-0270-4f7a-8a77-628d02c3de4c,Virus infections of man and animal,2021-01-01Z,2025-12-31Z,"['03011409', '03011605', '03012002', '03012007', '03020205']",['1837462b-d8e8-4820-9c88-1d92285c1679'],['941890fc-26eb-47e8-9232-d0dc3c2ff75e'],[],1
35e031ce-9937-4858-971f-a22e02b2f7bd,Harnessing the expression of interleukin 15 and CD56 in immunotherapeutic strategies combating leukemia a functional and mechanistic characterization,2017-10-01Z,2019-05-12Z,"['010611', '030113', '030114', '030116', '030213', '030214', '030216', '030613', '030614', '030616']","['7fc15c68-e753-4192-99c3-4f4504c945f3', '273b9981-2fe2-4969-be73-fda750732186', '6aa690db-db56-48da-beec-a3756e736ed8']","['12d6edf5-1295-4d53-a89c-f8954a3b56f4', '11461d04-23c1-48e1-ac00-0ee19a2e9592', '0a0854d3-cfe4-4d6b-83ed-4f9f0ab651ab', 'f7cbe704-c1d8-4db9-aebc-2863f743c08b', '12d6edf5-1295-4d53-a89c-f8954a3b56f4', '11461d04-23c1-48e1-ac00-0ee19a2e9592']",[],1
45cb8a1d-7d4b-402b-b6af-53e1c7a9a87f,Electrochemical bio sensor development ,2016-02-01Z,2016-04-30Z,"['010401', '010406']",['b66cbcd6-4c18-44e6-8d15-c19350644585'],['2b9c7e71-73b3-4d90-873d-d1ed1cb000c2'],[],1
ddad39c3-b048-403c-a684-4acc44dfcc25,Research agreement for funding PhD thesis Marinus Verbeek,2019-04-01Z,2019-09-30Z,['03012110'],['976411dc-b4b6-408d-89b8-be303fd3683c'],['c5794e16-6617-4225-99c7-de0a1b9ede3e'],[],1
74ddc720-e06f-4508-ad65-6c88180ab10c,Systems biology for the functional validation of genetic determinants of skeletal diseases SYBIL ,2013-10-01Z,2018-09-30Z,"['010607', '010611', '030121', '030621']",['976411dc-b4b6-408d-89b8-be303fd3683c'],['c5794e16-6617-4225-99c7-de0a1b9ede3e'],[],1
811116db-c7f7-4f82-a1cb-f43cac07a74c,Progress new assets one pre new molecular entity and one first time in human start for tuberculosis that act synergistically with bedaquiline cytochrome bc or cytochrome bd inhibitors RespiriTB ,2019-05-01Z,2025-04-30Z,"['01060801', '03050302']","['140ba121-19f2-4911-b4a5-b1f5168a6da2', '1837462b-d8e8-4820-9c88-1d92285c1679', 'abd75cdc-59cb-4dab-9fa0-b5f3bd6b6e2e']","['941890fc-26eb-47e8-9232-d0dc3c2ff75e', '941890fc-26eb-47e8-9232-d0dc3c2ff75e', '941890fc-26eb-47e8-9232-d0dc3c2ff75e']",[],1
f40b49d2-01e4-4989-842a-09aad5022c9a,A system for automatic and objective hearing diagnostics in special populations ,2020-10-01Z,2022-09-30Z,['03040602'],"['826d47a5-54d6-4372-a5aa-985b329f75bf', '4a8fe3be-4efa-4bee-87f7-bf90880b3ab3']","['fe50c4d2-1aac-43b8-9e78-dd1a4ae2ec4f', 'fe50c4d2-1aac-43b8-9e78-dd1a4ae2ec4f']",[],1
