ID,Name,WoS disciplines,Disciplines,Persons,when_added
3a2ab364-7238-494a-8d33-cd8ee7051131,Images in clinical radiology,['000295813200014'],['0306'],"['976411dc-b4b6-408d-89b8-be303fd3683c', '462dbb32-a9df-41cf-be50-87cba64a0cce', 'c6e5d98a-4f86-4157-9f9a-3441ad846e1e']",1
book-component:0c23b8da-dba6-46d6-83af-b083e0fd09f8,ERROR,ERROR,ERROR,ERROR,1
80b522e7-9d2c-40c3-86ed-34ba888f644d,Energy-based multi-speaker voice activity detection with an ad-hoc microphone array,['000287096000021'],[],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']",1
f91abfcd-3488-4ef4-bc29-653753f5c7c8,ERROR,ERROR,ERROR,ERROR,1
c6e6856a-3494-4605-8b05-0beb7216726b,Rapid etiological classification of meningitis by NMR spectroscopy based on metabolite profiles and host response,['000265514400014'],['0106'],"['0a6089d9-d925-4a70-b726-ca5d8cbf7167', '6b00ac49-26b3-4ece-afe7-dd859d151305', '9773d1f6-1cbd-41e8-a089-4944ecfb3b95', '94988de1-cf2e-4bc3-a075-9e1f0374f6ce', '4388d5d3-51d7-4b71-8e7a-0061617dcb7f', '565851ba-c5e4-4ac5-96b4-38db847f4e25', '1cc4e2d5-7c9c-4751-84a1-4f1bf76d18b6', 'dafbf77b-9ac4-4d02-bbff-c04753a80793']",1
book-component:1e71949e-6727-45a2-8c99-99fa65716c14,ERROR,ERROR,ERROR,ERROR,1
0e144dcf-94b0-4689-aa4c-f66c76851d55,Electrogenic sulfur oxidation by cable bacteria in bivalve reef sediments,[],[],"['47a4d840-95af-4ad8-8509-7db9a0d49ee6', 'cdd26d73-772c-41fe-8662-9755a9cd4de0', 'c6e90a59-3990-4067-ada5-0c75784f8651', 'fc69c762-c25d-4dbf-9ef1-048dc5032e85', '1b20db7b-2c23-4e8e-9ffe-359dc62b2134', 'f871d158-a79b-42ee-9ef7-dd9ca398301f', '4f47bb79-d3e4-40b6-905d-b0470b025450', '77380b28-3d0c-4b9c-8308-db57264f8441', '5aaa39e2-ceee-42b4-8d63-c38b7a12838e']",1
44f82205-0f3b-4e92-906d-0ac7085d6645,ERROR,ERROR,ERROR,ERROR,1
cb7011f3-27b9-4159-82f6-69cf516d2203,Presence of an immune system increases anti-tumor effect of Ag nanoparticle treated mice,['000393591900012'],['0306'],"['3790db0d-b5e5-42b5-be5b-b61a5be995b5', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '24471201-f505-4ddd-b53e-ab5393c0d8a4', '19cb61dc-4224-4268-8ead-160b37358852']",1
81373d40-6416-418c-bccc-1910c8d8df1d,ERROR,ERROR,ERROR,ERROR,1
de8bb9ea-57bc-4ae1-9ddb-be93e3b2b606,Mate pair sequencing for the detection of chromosomal aberrations in patients with intellectual disability and congenital malformations,['000334600400015'],"['0306', '0306']","['976411dc-b4b6-408d-89b8-be303fd3683c', '077c5a28-a5f5-4570-81a9-cffe89a92dd1', '45096861-55e7-43a2-bee8-ba812be1ef59', 'f74b3279-7e63-40e8-af24-0450124d7544', '9d9277af-c2b9-45fb-ad62-7a16a36e4550']",1
69eabc5f-d435-4f48-a10b-bdf4b98fdf88,ERROR,ERROR,ERROR,ERROR,1
08e75e80-686e-4b64-90c8-37f4aee93669,ERROR,ERROR,ERROR,ERROR,1
book-component:709f054a-920d-47e9-b21e-52a1acd20588,ERROR,ERROR,ERROR,ERROR,1
22f874d6-c120-4976-8efa-94148fa5c443,Targeted next-generation sequencing of 51 genes involved in primary electrical isease,['000400314100010'],['0306'],"['e414c76f-ecaf-4e5c-a07f-c601dbaf8807', '2fbb67e9-f63e-4b8f-b27f-9f9efd2c9c32', 'ae2d393a-c25d-4a1a-90e6-2e56be1bbca6', '0612f013-3236-471c-a25e-11d92e95d40b', 'a34fdcb0-ad29-4aa1-8d28-520dd039e114', '976411dc-b4b6-408d-89b8-be303fd3683c', '0a244ff2-18f9-44ea-9ce7-ce823d416ca8', '3264496f-7b67-4279-8725-f3ba49150961', 'be8c927d-b4b1-4cff-81c7-f8523768da99', 'e0ec76b8-5327-43fd-92b0-93d4b48330ae', 'dd5e0ef2-0311-4b01-ac94-1f30a81dc61e', 'eaf76a8f-0d9d-4757-a446-24d59a5fadee', 'f095f075-9c65-4988-ada7-151cc2ace7fc']",1
3927b44a-62e4-4348-8955-f2217052586c,Limiting the protein corona: A successful strategy for in vivo active targeting of anti-HER2 nanobody-functionalized nanostars,['000395597800002'],['0306'],"['5164d8bb-dc48-4cdb-b87b-d2c36688abe8', 'd7cab6ae-fb7a-4439-9019-f9b61ce0a9cf', 'abfb4c96-33e2-4d09-9383-f206f6323c3e', 'c6771c89-5179-4f6f-9a2f-3bc79de0a71a', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '2a2b5f7d-4063-4414-a881-ced0f8ef7954', '5c97eba8-e68b-4e2a-9346-c026e4f8feb1', 'e52297d8-300a-4803-92a1-06ecfcd85b3d', '25942281-b033-422c-80a9-0acc4f4bd253', '910fecd8-f8ab-4f75-93a9-6c4a92121cdf']",1
2d529132-14bf-4a6f-9e81-b47becae6771,"Mutations in PIGO, a member of the GPI-anchor-synthesis pathway, cause hyperphosphatasia with mental retardation",['000306445000012'],['0306'],"['976411dc-b4b6-408d-89b8-be303fd3683c', 'ceaec1b6-8735-4262-bc29-a446b506ba14', 'ef86936b-d0c7-4011-95c3-4a3b2ce00443', '0f4d6583-b638-424c-9475-cda1a43921dd', '0d58c59a-8f04-4873-ab5c-25e51a625eb4']",1
bf6dbd1b-2263-4da8-b5e2-1b505e30d9fa,,['000278081500009'],['0306'],"['976411dc-b4b6-408d-89b8-be303fd3683c', 'a83d5535-7b47-41ef-9ed6-257f1684e841', 'b89f2dfa-1203-47b9-aed0-2ba809803e85', '9d6efbd6-4bfc-4df4-b467-3f775e8f4e1f', '55072732-4f7f-4d2f-bba9-609547010aa9']",1
96010d26-dd19-48e4-8b05-d47de36c9484,"Streptococcus pneumoniae galU gene mutation has a direct effect on biofilm growth, adherence and phagocytosis in vitro and pathogenicity in vivo",['000453675500003'],[],"['00f46e0d-667d-4c13-897b-009f7a1afad6', 'b4bf1af9-5fc4-4264-85ad-fa777f7a734e', '273a059a-3455-4ec0-8c5d-1b32cf8a40ab', '90d7d0d3-2a2c-4be5-9d30-89142c5ec2e7', '8d972df6-d2b1-4605-b407-bee81cb9e00b', 'eae607ef-6f2c-4625-b72e-699d788acc50', '1837462b-d8e8-4820-9c88-1d92285c1679', 'abd75cdc-59cb-4dab-9fa0-b5f3bd6b6e2e', '140ba121-19f2-4911-b4a5-b1f5168a6da2', '981c5895-29d3-44a9-854a-fadb8517b3b4', '0f708c1b-67d5-470f-8e8c-55cfccd1fe96']",1
1c59fbde-93f2-448a-95c0-fa7a516feffa,"Early neuropathological and neurobehavioral consequences of preterm birth in a rabbit model (vol 9, 3506, 2019)",['000496140500002'],[],"['1fbb94c8-8f37-467e-adc5-175507a04dff', 'efad66b2-7c9d-4dfe-8d51-4fe47f1501f4', '92fc5c63-363c-4a74-a64a-1ea451dae7b9', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '6e7cbd03-18ef-4cf0-8b90-3c0b10fa1b52', '54a4f4b5-ab7d-4475-b90f-7ea5cb30cc3d', 'eb66e264-57a2-419d-9b3c-81c51b95c597', 'a0d6070d-487f-4ed4-a015-fe84472a5de6', '82769d12-0a2c-44f0-8110-b7ecb72161ce', 'e56b4127-1859-412a-b67f-aa206f14da9b']",1
9a040f3d-16ec-4068-b72b-f51e56e5b5c0,Magnetic- and particle-based techniques to investigate metal deposition on urban green,['000383930400059'],['0207'],"['f423172e-d648-4f10-a6f0-2872f9a34d82', '784cf527-9506-452b-b369-370e73475e92', 'b66cbcd6-4c18-44e6-8d15-c19350644585']",1
54bd5a09-fecc-421b-9512-a67518b0c35b,Evaluation of the specificity and sensitivity of ferritin as an MRI reporter gene in the mouse brain using lentiviral and adeno-associated viral vectors,['000291438900009'],"['0306', '0306', '0306', '0305', '0306']","['5164d8bb-dc48-4cdb-b87b-d2c36688abe8', '18f54857-afc8-45ec-be06-2f67c5b49bbd', '6e7cbd03-18ef-4cf0-8b90-3c0b10fa1b52', '45ca52c7-065c-4548-96ba-9581ddc24301', 'a8aac87d-1daf-4395-8690-22f539e376a7', '4943eb26-1ccc-492e-945e-57ee51d613bc', 'b832bd19-044f-43d5-a0eb-cf34336427a4', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'a5f73b08-789b-436f-a5dd-de5780a46790', '8961af63-bb3d-43d9-8a0c-9021237f73fe', '93f0be42-839b-4545-b603-e2f177421bb8', '2aee9bc6-4095-4ef1-86f7-583a138258b6']",1
fab16c69-fbfe-4455-be7d-337ad5ae5bf6,Preconceptional care,[],[],"['81280487-c4d6-458b-8b4d-a7f98ca59926', 'e2f8f9a7-419e-42b4-8359-3c8dc9d9b320', '976411dc-b4b6-408d-89b8-be303fd3683c', 'cd7c161f-3db0-4bee-bb7f-96dafe8ebd29', '5931838d-bf0a-4e51-b530-a1e1501bcaf0']",1
8a3c9f4d-dca4-4436-aa28-317fc436208e,ERROR,ERROR,ERROR,ERROR,1
52d0e5f4-037b-412f-8858-08605e8c85d5,Tensor Based Tumor Tissue Type Differentiation Using Magnetic Resonance Spectroscopic Imaging,['000371717207069'],[],"['8a13015f-34ce-49e7-873f-e7eb0958a292', 'f1cbcb55-7b89-4ab9-ba8d-05a6b20dc51e', '73b390de-544e-494c-a9bf-284e41077c00', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '116c1eab-b27b-415d-884c-7c97c4c7af19', '7e030a55-9c17-4966-8d80-f3e152366f6e']",1
4c4d5278-5e01-45f9-a3a2-1d8162dd62a7,ERROR,ERROR,ERROR,ERROR,1
8452f847-f3cd-45a9-8082-444a479d8bca,Distributed eye blink artifact removal in a wireless EEG sensor network,['000343655305177'],[],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']",1
9f2b3a86-2b56-4e4e-be28-9bb322d347a7,ERROR,ERROR,ERROR,ERROR,1
a2ef0860-e8d3-4b9a-9283-2e9a8430c848,Structural properties of prokaryotic promoter regions correlate with functional features,['000330834400078'],['0106'],"['f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', 'f7a1eb48-5e4f-4892-9fd7-7925fb4d8bbf', 'adfdd742-258d-4784-91b4-d4567fde921a', 'e8d986d5-3908-4c7d-a909-6178268e81b7', '84e27c14-7276-42a0-888c-d994c74a83ff']",1
83e059f7-a432-477e-a332-5ac6a06a3744,ERROR,ERROR,ERROR,ERROR,1
52ee08a1-049a-4761-b5ca-be1943d973ce,ERROR,ERROR,ERROR,ERROR,1
776d76d0-b77e-4aaf-97d9-72b7ce9807f5,Comparative analysis of gene expression,[],[],"['f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', 'a461c930-f4a1-4a49-b439-de5dfdbbe667', 'ce8d6683-6c2d-4a3b-8f60-2e36c82cd05d', '8793cfe2-2221-4d3a-8914-beda47c79daa', 'c83f27fe-3e52-43bf-822d-1164f6d4a91d', '54b81fe7-8f33-4ede-a9a4-fef9b1ef1dcd', '36e825c4-5a97-4e61-bc6d-abef554665cb']",1
8e101682-6e7a-4bb2-af8d-66823eb72ae8,"Establishment, Characterization, and Imaging of a First Platinum-resistant Penile Cancer Patient-derived Xenograft in Nude Mice: A eUROGEN Project",['000551280300001'],[],"['0a6089d9-d925-4a70-b726-ca5d8cbf7167', '5817995f-8570-433c-9e67-006ba4914573', 'b56b779a-64e0-4f62-999c-6a7816ba2050', '8dcb222e-c938-42aa-bba5-ce95eae4eba6', '92fc5c63-363c-4a74-a64a-1ea451dae7b9', '6acc959a-22b4-4ad6-8e93-2132f3d5c0cb', '856acf4a-f8fc-44a4-ae61-6372789a537c', '2045eca2-bcb1-42e8-b220-b1a202c3f9b7', '386e5c67-b74b-4b5a-9427-5e9dcf4d3224', '175ee622-50bc-4059-95f8-bbdc59dbc6c2', 'ffcc961a-e029-4436-b37f-3e599007d2bb', '15693c45-3b32-474f-935d-1c2eac5d0443', '828db061-2459-436e-a0df-8a58db9276e8', '75c4cd54-d7bf-4c3b-ab4a-08798bdc88dc', '18d99241-2054-463e-9257-d34161990eb1', 'c0ceb4a3-2a6a-48c5-a906-1c3790dcc378', '1443581e-3189-468e-b8af-6470c84ed47c']",1
4576d6bc-3b5f-4c68-bd3a-0c83798db599,Interleukin-15,['000350783400003'],"['0306', '0306']","['2cc11028-5065-4dd1-ba7c-eb8c0e3ebfab', '7fc15c68-e753-4192-99c3-4f4504c945f3', '273b9981-2fe2-4969-be73-fda750732186']",1
5fd4a9ff-4f17-4d7a-a36f-00c21afa1aee,APEX/SPIN: a free test platform to measure speech intelligibility,['000394445900009'],"['0306', '0103']","['4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', '4d79977a-49cd-4433-973c-ba04ff7ba436', '1ea42ce3-e9ae-4e02-9298-617c3dda5ee1', '92fe879e-29f6-47e5-868b-e7825ea0ad19', '3d40d666-6b29-413a-937a-86ca84c71e3a', '826d47a5-54d6-4372-a5aa-985b329f75bf']",1
e62e65eb-59ba-4466-bd2c-f0aa41ad38ea,Word-final prolongations in an adult male with neurofibromatosis type 1,['000282856400007'],"['0602', '0304', '0508']","['976411dc-b4b6-408d-89b8-be303fd3683c', '906598ef-95a8-4422-8d62-050d2656d1a3', '3442824e-43e4-4afe-a4b6-a4ecc5f94cd2', 'bda71023-168c-4198-ba60-7888435161f9', '18f26f92-5f19-456c-b903-2b92e90a8632']",1
082d7aaa-547e-44e2-aaab-5a0782d1871c,"Proton cycling, buffering, and reaction stoichiometry in natural waters",['000286559100024'],"['/', '0105']","['47a4d840-95af-4ad8-8509-7db9a0d49ee6', '9e2f5b80-318e-4758-aadc-0f46df728420', 'b0df3a9a-540e-4459-a5b5-f953d2780243', '670cd45d-f5af-4c57-a210-5e74516df6df', 'cc81542d-5425-44b1-a05d-b38ec9c0a9f6']",1
a114bb20-59d8-4515-9d90-795d61b47de1,Using expert driven machine learning to enhance dynamic metabolomics data analysis,['000464157900001'],['0306'],"['8b7e9d2e-acf0-4ed4-bfb5-7e651fc766ce', '7e7de93c-1652-4636-8878-826717bd1aa3', 'f16d80d9-e1e8-4c97-a4ac-8db9bb17017a', '2c556ff0-737c-4d42-8088-082e5d41ea29', 'f01e236f-31c7-449d-960b-3506ddfaf413', '0fcc80f7-9b0d-41a9-91e4-0ba5e8c4b03b', 'e3db2b67-9e76-4562-a1f0-c45e4dbfc4d9', '63061c8b-49cd-4d38-94a1-1b87cba52dc5', 'a93710b5-e089-4964-8e4e-cc2e57be5287', '4f788022-78dd-41e2-b629-f7edc41cbc26', 'a461c930-f4a1-4a49-b439-de5dfdbbe667']",1
513b751c-5c93-4d39-ba44-2e2a3895b680,ERROR,ERROR,ERROR,ERROR,1
aa638e12-2c30-4e66-9a25-05ecc6d6c0d8,ERROR,ERROR,ERROR,ERROR,1
c07f7869-8a2d-4e3b-9ce7-5bc920a51e44,"Influence of the deposition method, temperature and deposition time on the corrosion inhibition of lead dodecanoate coatings deposited on lead surfaces",['000320374300001'],['0104'],"['b66cbcd6-4c18-44e6-8d15-c19350644585', 'fb2291d0-0676-470f-8e94-8c3cdd9f19f2', '2f8db6da-f73f-47c8-9d2b-7abd37d83c12']",1
0a8372c1-4e34-43e6-bfd0-d2f7e3069567,Objective Binaural Loudness Balancing Based on 40-Hz Auditory Steady-State Responses. Part II: Asymmetric and Bimodal Hearing,['000447798900001'],['0306'],"['d1fb8903-a769-46ec-8269-6e936a57cd33', '826d47a5-54d6-4372-a5aa-985b329f75bf', '4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', 'e886172a-7c90-427d-8185-d4d6df61ee0d']",1
651b0ff7-ef8f-4b9c-b29e-e8bd9952b14e,The effect of the buffer solution on the adsorption and stability of horse heart myoglobin on commercial mesoporous titanium dioxide,['000402488300013'],"['0104', '0103']","['17d55045-33f2-425d-8cdf-50451d0e560a', 'aadb81a3-0b76-4163-99d7-2a7b3c49f4a7', '50082e1b-4ed4-431b-a650-8e5efd0fb9b1', 'b66cbcd6-4c18-44e6-8d15-c19350644585', '05a541ad-dee5-4a87-a803-32850fe4c25e', '5a2bb8fd-1453-4fea-ab1e-5c68ee9e8a69']",1
fe66b0d4-41ca-4f51-9833-0786d0e95d71,The impact of electrogenic sulfide oxidation on elemental cycling and solute fluxes in coastal sediment,['000367529000016'],['0299'],"['47a4d840-95af-4ad8-8509-7db9a0d49ee6', 'bc3fa825-3e93-4b45-820b-1b27e7090c4c', 'ed95e9cc-5bef-4935-a19e-9683e91c25ed', '73a78051-6169-4633-96fc-804136bd700e']",1
d5f349b3-b2b8-402a-840b-ea4c8a4af6fd,Articulation in schoolchildren and adults with neurofibromatosis type 1,['000300865100004'],"['0602', '0304']","['976411dc-b4b6-408d-89b8-be303fd3683c', 'bab6f77f-04a8-41e5-a377-1d1ccbf1c41e', '4ec77d46-4cde-48e5-9396-f9b0e4d23be1', '41d10fdd-a74d-4e6e-ba2b-a1638bba975f', '5e59f5e0-ac18-40eb-b02a-46554fe6899e', '7210f6ce-b645-4d49-a6c7-0189cbfe67ae']",1
38e1e13a-c5ab-4378-ace5-f05aa0da0e2b,Murine Pancreatic Acinar Cell Carcinoma Growth Kinetics Are Independent of Dietary Vitamin D Deficiency or Supplementation,[],[],"['0a6089d9-d925-4a70-b726-ca5d8cbf7167', '4a3de79a-76f3-4af5-a069-32fed66c8d89', 'ce08b47d-280d-490c-a90b-d6375ac8a1af', '91cb61ba-58ae-4413-a588-2b088e1b2fb6', '9a557686-d29b-4c1c-8026-6afdfb7cc938', 'a9278233-e88c-4f99-9d31-f51db7ccff41']",1
a1984124-33f2-4285-8093-0369374a021a,Quantification of $IFN-\gamma$ produced by human purified NK cells following tumor cell stimulation: comparison of three $IFN-\gamma$ assays,['000271761100011'],"['0306', '0306']","['88929f47-689b-464e-9e97-4fff36a32482', '273b9981-2fe2-4969-be73-fda750732186', '671a16d7-e1be-4288-b4d3-48c0ec022bf5', '7fc15c68-e753-4192-99c3-4f4504c945f3']",1
39880ae2-5eb3-4bc4-9c2c-af6538d69374,Longitudinal in vivo assessment of invasive pulmonary aspergillosis in mice by computed tomography and magnetic resonance imaging,['000376501800010'],"['0306', '0306']","['29651f7d-bcba-454b-8da5-54c760a060e9', 'ebfa6788-e2a9-4183-9f83-ccb4f66fc64a', '8047f40b-eda8-4dd1-9d4e-3147c5893a05', 'b14be594-d666-4612-925c-aad57137d127', '45ca52c7-065c-4548-96ba-9581ddc24301', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '74c48ef6-c67c-466b-b4e5-fb60a7f6709b', '5164d8bb-dc48-4cdb-b87b-d2c36688abe8', 'e44e6e97-ff3b-4c44-b6d5-aa7aeabe76a1']",1
6e022716-eef0-498f-a181-f8bbe8637a2a,Response of Mouse Brain Perfusion to Hypo- and Hyperventilation Measured by Arterial Spin Labeling,['000293988000021'],['0306'],"['62576b42-4156-442a-82a5-99238f52f8a6', '45ca52c7-065c-4548-96ba-9581ddc24301', 'd6d7de8b-c080-4b67-88aa-89de0b70f04d', 'a7facdf2-f6f0-4c62-ab37-85400b8ed467', '83f5e1c0-872d-4420-92f5-36d7069d4a90', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '4ec6fd99-6c27-44e3-b129-063f908cdd73']",1
c292553a-b2a4-4ef7-8c8b-0105f9595e5c,A survey of occupational exposure to inhalable wood dust among workers in small- and medium-scale wood-processing enterprises in Ethiopia,['000352158700011'],"['0304', '0305']","['61f24a48-7fdc-4911-84ca-e76a91c0ac11', 'b66cbcd6-4c18-44e6-8d15-c19350644585', 'b91a734f-2271-4b48-ae44-2b0cad09b133']",1
c3577b6e-a3c7-4614-9bff-94505fd8a1a7,Genomic and molecular characterization of miltefosine resistance in Leishmania infantum strains with either natural or acquired resistance through experimental selection of intracellular amastigotes,['000375211700044'],['0106'],"['da35addf-6b35-4a1a-9bee-57f052eacc65', '2c18af7f-c7b7-4258-bbae-33746018d3ca', 'd29ba93c-e7a5-4ec8-9974-cde83dcf4e7a', '9202dacd-3a1c-4562-a06e-5fa288f19095', 'ca8b6d14-96c2-4894-80fc-3f4c2949f3cf', '1837462b-d8e8-4820-9c88-1d92285c1679', '140ba121-19f2-4911-b4a5-b1f5168a6da2', 'eae607ef-6f2c-4625-b72e-699d788acc50', '8d972df6-d2b1-4605-b407-bee81cb9e00b', '5bb16d04-ed29-4389-9a4f-bb0577ddc787', '861648ae-a195-4bd2-9176-268eef068e38']",1
c6227c03-3081-4b5b-a0fc-d2c3ed681edd,The performance of gradient alloy quantum dots in cell labeling,['000339035000001'],['0306'],"['24471201-f505-4ddd-b53e-ab5393c0d8a4', '3790db0d-b5e5-42b5-be5b-b61a5be995b5', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '944ff849-17ed-4f7b-9873-d0b8e27edd32', '6c3c7162-2866-4cc1-a1e6-01909a45056d', '408af6b6-6456-4109-a080-17f62f0bee92']",1
8a73338b-9a59-4d45-9c6d-08de3ba38b71,Lack of correlation between the promastigote back-transformation assay and miltefosine treatment outcome,['000368245500013'],"['0304', '0305', '0306']","['2c18af7f-c7b7-4258-bbae-33746018d3ca', 'd29ba93c-e7a5-4ec8-9974-cde83dcf4e7a', 'da35addf-6b35-4a1a-9bee-57f052eacc65', 'ca8b6d14-96c2-4894-80fc-3f4c2949f3cf', '1837462b-d8e8-4820-9c88-1d92285c1679', '140ba121-19f2-4911-b4a5-b1f5168a6da2', '8d972df6-d2b1-4605-b407-bee81cb9e00b', 'c2093e99-8e75-476d-9e4f-33679e1674e5', '876f090a-564a-4ca9-8f8b-ac9bf7b60caa']",1
3672015d-3746-4548-8462-9378f3c02fea,Sensitivity to Interaural Level Difference and Loudness Growth with Bilateral Bimodal Stimulation,['000257477800004'],"['0306', '0501']","['4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', '826d47a5-54d6-4372-a5aa-985b329f75bf', 'a0cfa295-31a2-4608-9de9-742440e63345']",1
26eb021d-3db4-43af-88b5-f3ad780d6670,Rapid sediment accumulation results in high methane effluxes from coastal sediments,['000382258600061'],['0106'],"['47a4d840-95af-4ad8-8509-7db9a0d49ee6', '60dca7b7-7acd-4f78-887f-d36a36b54c86', '4b326454-05db-477a-8994-5023d969ff6e', '4d113190-0568-47fd-8a16-ee38580a9bfc', 'c87fdb69-3356-44c9-80a4-055693afe40e', 'e149a743-87c6-42a7-be25-25679c9ca9e8', '39efe476-904f-4b45-b001-ec3e25cec6ea', 'ff764dfb-6043-4267-b387-bfa714659573', '1258ca55-3af1-48a6-a401-5e4d44aa1e3f']",1
7e93ba2b-1abf-4097-8f9f-22c6164eed77,Stem cell labeling for magnetic resonance imaging,['000256235300007'],['0306'],"['0a6089d9-d925-4a70-b726-ca5d8cbf7167', '612a61e9-e000-428e-a731-c5fd58609c45']",1
d19ee73f-b275-4e9a-be53-319f2e8201ba,Evaluation of manganese uptake and toxicity in mouse brain during continuous MnCl2 administration using osmotic pumps,['000304665100009'],['0306'],"['45ca52c7-065c-4548-96ba-9581ddc24301', 'ab5c7ca5-ac58-49a5-9faf-6ed5ee9c00d9', '8be8ed69-6224-4a80-ac3b-d30c34662770', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', 'e0aa372d-8ded-462d-ab0b-7be8f9e27693', '67c0e6e7-1d02-4582-8975-3016e27969f9', '506918a1-7fda-4de6-9e64-ccbec30c961e']",1
book-component:94355d31-3937-415c-b312-201c61c90a4f,ERROR,ERROR,ERROR,ERROR,1
e63696d2-c15f-43b3-9dd9-850787cd1195,Objectief en automatisch meten van spraakverstaan,[],[],"['1ea42ce3-e9ae-4e02-9298-617c3dda5ee1', '4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', '826d47a5-54d6-4372-a5aa-985b329f75bf']",1
0a99b8ef-4dd4-44cc-b259-a98792ed006b,ERROR,ERROR,ERROR,ERROR,1
eabbb493-3977-42cf-9ae3-f7cff8409ab7,ERROR,ERROR,ERROR,ERROR,1
67439316-3be0-4875-a827-1a3439fe8687,A graphene/gelatin composite material for the entrapment of hemoglobin for bioelectrochemical sensing applications,['000377412900047'],"['0104', '0104']","['b66cbcd6-4c18-44e6-8d15-c19350644585', '6e28c4d9-a0d0-4797-9d8b-ce5dfeca3ef3', '0c808d19-f989-4b15-aac6-bcd89fabe662', '58de623a-a760-4607-bc84-3a0a526052e1']",1
c0958755-1df5-45aa-a457-25526e502079,miR-29a-deficiency does not modify the course of murine pancreatic acinar carcinoma,['000399819700090'],"['0306', '0306']","['ac5b3602-9e7f-4dd6-a14f-b6849a5ca1cc', '0a6089d9-d925-4a70-b726-ca5d8cbf7167', '4a3de79a-76f3-4af5-a069-32fed66c8d89', 'e63312e6-32ed-4e31-a7cc-4c8382fd9598', 'd1b2ed9f-9b63-41af-8bd3-b204a3b2b12e']",1
f011ce2d-8469-4bfd-9d99-f44c14e2c054,Predicting individual speech intelligibility from the cortical tracking of acoustic- and phonetic-level speech representations,['000482246000001'],"['0306', '0501', '0103']","['3b245b4f-cd9f-407b-87ab-f4586bd2b506', '1ea42ce3-e9ae-4e02-9298-617c3dda5ee1', 'a07b97a3-65f8-422e-8529-316ba1653b19', 'ee449b94-e1c1-43c1-a6b4-30bf3511125d', '4a8fe3be-4efa-4bee-87f7-bf90880b3ab3']",1
c7d958b6-2a7b-4d81-96b0-b7ab8d3d9e1f,Genotype-phenotype correlation in eight new patients with a deletion encompassing 2q31.1,['000277739800016'],['0306'],"['be8c927d-b4b1-4cff-81c7-f8523768da99', '976411dc-b4b6-408d-89b8-be303fd3683c', '5fb6ef28-63ed-4878-b053-4448e6d99425', 'c9f508ba-e208-4873-888b-2ca3dc76d0fc', '1c4a7235-f4ec-44b7-af82-ee365b672399', '1386f6db-c6ba-41d9-8050-20e5ab6296f0']",1
2fd6e2bc-49f0-4ad6-85d0-b3b4e3155808,Low-rank approximation-based distributed node-specific signal estimation in a fully-connected wireless sensor network,"['000427402902190', '000368452402196']",[],"['38b5b91e-e964-4701-86d3-a82b7e8b3639', '29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f']",1
bb27d570-7e4b-48c2-95d4-45a227ac5fe6,Sound coding in cochlear implants: from electric pulses to hearing,['000349771400010'],['0202'],"['826d47a5-54d6-4372-a5aa-985b329f75bf', '4a8fe3be-4efa-4bee-87f7-bf90880b3ab3', '80a7369f-6add-44ca-af65-f2478cdf3d8c']",1
5a402ef2-5b84-4bc7-a578-1f96cc8d96f1,Incremental multiple error filtered-X LMS for node-specific active noise control over wireless acoustic sensor networks,[],[],"['29db9c55-d2ab-4f3b-bbb6-78dca4944aa5', '6aaad620-7679-46e2-bbac-6ef7100b9a5f', '244c5ae1-2477-4772-b88b-005cdf46553f']",1
633385db-be11-4f2a-b4ab-a97857dcbdd6,Abundance and diversity of denitrifying and anammox bacteria in seasonally hypoxic and sulfidic sediments of the saline Lake Grevelingen,['000388535800001'],['0306'],"['47a4d840-95af-4ad8-8509-7db9a0d49ee6', 'd5f14065-b5bc-4a5a-8379-dded8ddb9ebf', 'f2f49386-3863-46e7-b5c5-01ec1949d36a', '869baff5-430d-49f6-84a8-d9d1667282e5', '0f13616d-b51d-4681-ad75-e5519de8e6a8']",1
